,ensembl_gene_id,ensembl_gene_id_version,ensembl_peptide_id,ensembl_peptide_id_version,description,chromosome_name,start_position,end_position,strand,band,external_gene_name,external_gene_source,percentage_gene_gc_content,gene_biotype,source,version,peptide_version,external_synonym,phenotype_description,source_name,p_value,DOID_match,DOID_ClassID,DOID_synonims
122,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,bladder transitional cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_4006,"['urothelial bladder carcinoma', 'urinary bladder urothelial carcinoma', 'transitional cell carcinoma of bladder', 'bladder transitional cell carcinoma', 'bladder urothelial carcinoma']"
123,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,brain glioblastoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3073,"['brain Glioblastoma', 'Glioblastoma multiforme of brain', 'brain glioblastoma multiforme']"
124,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Breast carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3459,"['carcinoma of breast', 'Mammary carcinoma', 'breast carcinoma']"
125,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,breast ductal adenocarcinoma,Cancer Gene Census,,False,,
126,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,cecum adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3039,"['Cecal adenocarcinoma', 'cecum adenocarcinoma']"
127,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,cervical squamous cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3744,"['squamous cell carcinoma of the Cervix Uteri', 'squamous cell carcinoma of cervix', 'cervical squamous cell carcinoma']"
128,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Chronic lymphocytic leukemia,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_1040,"['B-cell chronic lymphoid leukemia', 'lymphoplasmacytic leukemia', 'lymphoplasmacytic leukaemia', 'chronic lymphocytic leukaemia', 'chronic lymphatic leukemia', 'chronic lymphatic leukaemia', 'CLL', 'B-cell chronic lymphocytic leukemia', 'B-cell chronic lymphocytic leukaemia', 'chronic lymphocytic leukemia']"
129,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Clear cell renal carcinoma,Cancer Gene Census,,False,,
130,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,colon adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_234,"['adenocarcinoma of the colon', 'adenocarcinoma of colon', 'Colonic adenocarcinoma', 'colon adenocarcinoma']"
131,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,colorectal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_0050861,"['nan', 'colorectal adenocarcinoma']"
132,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,gastric adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3717,"['stomach adenocarcinoma', 'adenocarcinoma of stomach', 'gastric adenocarcinoma']"
133,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,head and neck squamous cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_5520,"['squamous cell carcinomas of head and neck', 'squamous cell carcinoma of the head and neck', 'carcinoma of the head and neck', 'head and neck squamous cell carcinoma']"
134,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Hepatocellular Carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_684,"['Hepatoma', 'hepatocellular carcinoma']"
135,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,kidney neoplasm,Cancer Gene Census,,False,,
136,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,lobular breast carcinoma,Cancer Gene Census,,False,,
137,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Lung adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3910,"['adenocarcinoma of lung', 'nonsmall cell adenocarcinoma', 'bronchogenic lung adenocarcinoma', 'lung adenocarcinoma']"
138,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Lung carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3905,"['carcinoma of lung', 'cancer of lung', 'lung carcinoma']"
139,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,lymphoid neoplasm,Cancer Gene Census,,False,,
140,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Melanoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_1909,"['malignant melanoma', 'Naevocarcinoma', 'melanoma']"
141,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,pancreatic carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_4905,"['exocrine cancer', 'Pancreatic carcinoma, familial', 'carcinoma of pancreas', 'Exocrine pancreas carcinoma', 'pancreatic carcinoma']"
142,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,pancreatic ductal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3498,"['ductal adenocarcinoma of the pancreas', 'pancreatic ductal adenocarcinoma']"
143,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,pancreatic neuroendocrine tumor,Cancer Gene Census,,False,,
144,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,prostate adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_2526,"['nan', 'prostate adenocarcinoma']"
145,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,prostate carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_10286,"['carcinoma of prostate', 'cancer of prostate', 'prostate carcinoma']"
146,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,rectal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_1996,"['Rectal adenocarcinoma', 'rectum adenocarcinoma']"
147,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,skin carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3451,"['carcinoma of skin', 'skin carcinoma']"
148,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,Small cell lung carcinoma,Cancer Gene Census,,False,,
149,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,soft tissue sarcoma,Cancer Gene Census,,False,,
150,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,squamous cell lung carcinoma,Cancer Gene Census,,False,,
151,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,VPS74,thyroid carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3963,"['head and neck cancer, Thyroid', 'Thyroid carcinoma', 'thyroid gland carcinoma']"
152,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Endometrial Endometrioid Adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_2870,"['endometrioid carcinoma of Endometrium', 'endometrioid adenomas and carcinomas', 'endometrioid adenoma or carcinoma', 'endometrial endometrioid adenocarcinoma with squamous differentiation', 'endometrial endometrioid adenocarcinoma', 'endometrial adenoacanthoma', 'adenocarcinoma of uterus', 'adenocarcinoma of the Endometrium', 'adenocarcinoma of endometrium', 'endometrial adenocarcinoma']"
153,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Hepatobiliary Neoplasm,Cancer Gene Census,,False,,
154,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,ND,Cancer Gene Census,,False,,
155,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Ovarian Endometrioid Adenocarcinoma with Squamous Differentiation,Cancer Gene Census,,False,,
156,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Uterine Carcinosarcoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_6171,"['mixed mullerian sarcoma of uterus', 'uterine carcinosarcoma']"
157,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Acute myeloid leukemia,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_9119,"['acute myeloid leukaemia', 'acute myelogenous leukemia', 'acute myelogenous leukaemia', 'acute myeloblastic leukemia', 'acute myeloblastic leukaemia', 'Leukemia, Myelocytic, acute', 'AML - acute Myeloid Leukemia', 'acute myeloid leukemia']"
158,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Anaplastic astrocytoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3078,"['grade III astrocytoma', 'grade III Astrocytic tumor', 'anaplastic astrocytoma']"
159,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,bile duct carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_4897,"['nan', 'bile duct carcinoma']"
160,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,bladder transitional cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_4006,"['urothelial bladder carcinoma', 'urinary bladder urothelial carcinoma', 'transitional cell carcinoma of bladder', 'bladder transitional cell carcinoma', 'bladder urothelial carcinoma']"
161,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,brain glioblastoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3073,"['brain Glioblastoma', 'Glioblastoma multiforme of brain', 'brain glioblastoma multiforme']"
162,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Breast carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3459,"['carcinoma of breast', 'Mammary carcinoma', 'breast carcinoma']"
163,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,breast ductal adenocarcinoma,Cancer Gene Census,,False,,
164,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,cecum adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3039,"['Cecal adenocarcinoma', 'cecum adenocarcinoma']"
165,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,cervical squamous cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3744,"['squamous cell carcinoma of the Cervix Uteri', 'squamous cell carcinoma of cervix', 'cervical squamous cell carcinoma']"
166,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Chronic lymphocytic leukemia,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_1040,"['B-cell chronic lymphoid leukemia', 'lymphoplasmacytic leukemia', 'lymphoplasmacytic leukaemia', 'chronic lymphocytic leukaemia', 'chronic lymphatic leukemia', 'chronic lymphatic leukaemia', 'CLL', 'B-cell chronic lymphocytic leukemia', 'B-cell chronic lymphocytic leukaemia', 'chronic lymphocytic leukemia']"
167,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Clear cell renal carcinoma,Cancer Gene Census,,False,,
168,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,colon adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_234,"['adenocarcinoma of the colon', 'adenocarcinoma of colon', 'Colonic adenocarcinoma', 'colon adenocarcinoma']"
169,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,colorectal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_0050861,"['nan', 'colorectal adenocarcinoma']"
170,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,gastric adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3717,"['stomach adenocarcinoma', 'adenocarcinoma of stomach', 'gastric adenocarcinoma']"
171,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,head and neck squamous cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_5520,"['squamous cell carcinomas of head and neck', 'squamous cell carcinoma of the head and neck', 'carcinoma of the head and neck', 'head and neck squamous cell carcinoma']"
172,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Hepatocellular Carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_684,"['Hepatoma', 'hepatocellular carcinoma']"
173,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,kidney neoplasm,Cancer Gene Census,,False,,
174,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,lobular breast carcinoma,Cancer Gene Census,,False,,
175,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Lung adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3910,"['adenocarcinoma of lung', 'nonsmall cell adenocarcinoma', 'bronchogenic lung adenocarcinoma', 'lung adenocarcinoma']"
176,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Lung carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3905,"['carcinoma of lung', 'cancer of lung', 'lung carcinoma']"
177,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,lymphoid neoplasm,Cancer Gene Census,,False,,
178,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,Melanoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_1909,"['malignant melanoma', 'Naevocarcinoma', 'melanoma']"
179,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,pancreatic carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_4905,"['exocrine cancer', 'Pancreatic carcinoma, familial', 'carcinoma of pancreas', 'Exocrine pancreas carcinoma', 'pancreatic carcinoma']"
180,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,pancreatic ductal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_3498,"['ductal adenocarcinoma of the pancreas', 'pancreatic ductal adenocarcinoma']"
181,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,pancreatic neuroendocrine tumor,Cancer Gene Census,,False,,
182,ENSG00000113384,ENSG00000113384.14,ENSP00000426752,ENSP00000426752.1,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,1.0,GOPP1,prostate adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/DOID_2526,"['nan', 'prostate adenocarcinoma']"
